"#"	"t"	"nrw-04May2018-OneLshape-ThreeXPoints X"	"nrw-04May2018-OneLshape-ThreeXPoints Y"	"nrw-04May2018-OneLshape-ThreeXPoints Z"	"nrw-04May2018-OneLshape-ThreeXPoints X(deg)"	"nrw-04May2018-OneLshape-ThreeXPoints Y(deg)"	"nrw-04May2018-OneLshape-ThreeXPoints Z(deg)"	
1	 220464.683	005.9564	010.3309	333.4453	-011.9146	026.7022	-096.8422	
2	 220476.817	005.9459	010.5341	333.5430	-013.1478	026.9133	-096.6895	
3	 220481.267	005.9548	010.3398	333.4599	-011.1961	026.3162	-096.6980	
4	 220488.552	005.9452	010.5509	333.5890	-012.3037	026.9555	-096.4790	
5	 220492.648	005.9547	010.3528	333.4579	-011.6871	026.3298	-096.7541	
6	 220499.312	005.9480	010.5458	333.6129	-012.4225	027.2685	-096.5231	
7	 220507.328	005.9649	010.3113	333.4355	-010.5182	026.9835	-096.5928	
8	 220513.829	005.9127	011.0181	333.9216	-010.8917	026.7416	-095.5956	
9	 220521.895	005.9520	010.3377	333.4009	-011.2953	026.9407	-096.6438	
10	 220528.447	005.9166	011.0420	333.9806	-010.0686	026.8640	-095.3528	
11	 220533.159	005.9614	010.3444	333.4180	-010.6415	027.0533	-096.4296	
12	 220540.670	005.9120	011.0517	333.9472	-011.1121	027.6119	-095.4319	
13	 220549.032	005.9663	010.3334	333.4943	-009.8104	026.3016	-096.3897	
14	 220556.785	005.8914	011.3735	334.1474	-010.0819	026.6455	-094.8545	
15	 220561.884	005.9661	010.3882	333.4468	-010.5544	026.1892	-096.5107	
16	 220569.045	005.8853	011.4434	334.1921	-010.7986	026.5380	-094.8791	
17	 220574.254	005.9571	010.4320	333.4581	-012.5781	026.3829	-096.7334	
18	 220582.574	005.8882	011.4469	334.1829	-010.1527	027.0178	-094.8457	
19	 220594.710	005.9632	010.3888	333.4685	-012.8890	026.6406	-096.7602	
20	 220602.723	005.8232	012.0408	334.5218	-011.0019	026.9432	-094.0147	
21	 220607.645	005.9364	010.4702	333.5855	-011.6135	027.4243	-096.3987	
22	 220613.908	005.8290	012.0244	334.5060	-010.4969	026.9239	-093.9588	
23	 220620.502	005.9519	010.4656	333.4661	-013.0813	026.7247	-096.8335	
24	 220627.797	005.8246	012.1255	334.5627	-009.8372	027.0459	-093.6436	
25	 220632.869	005.9529	010.4854	333.5562	-011.4134	027.3021	-096.3247	
26	 220646.287	005.6740	013.5870	335.5647	-009.1729	026.5136	-091.3398	
27	 220652.180	005.9475	010.6808	333.6161	-011.5941	026.7273	-096.0777	
28	 220659.356	005.6513	013.6715	335.6301	-009.6451	027.9855	-091.1989	
29	 220664.839	005.9362	010.7348	333.6084	-012.5422	027.1678	-096.2101	
30	 220671.424	005.6563	013.7184	335.7405	-007.1951	027.0627	-090.6528	
31	 220688.113	005.9497	010.5502	333.5862	-011.5340	027.0907	-096.2781	
32	 220698.411	005.2846	016.3587	337.4582	-005.2184	024.1658	-086.1488	
33	 220704.699	005.9519	010.9336	333.7953	-011.4898	026.9633	-095.8025	
34	 220711.747	005.2808	016.5214	337.5042	-008.7174	025.7574	-086.1725	
35	 220719.267	005.9500	010.8923	333.7167	-011.7213	026.7632	-095.9435	
36	 220728.722	005.2165	016.7564	337.6812	-005.7227	024.3924	-085.5489	
