0.003361	0.003199	0.003905
		
0.002327	0.003855	0.00079
		
0.005476	0.002142	0.000193
		
0.007443	0.004782	0.006687
		
0.011395	-0.001823	0.016348
		
0.01338	-0.003298	0.017755
		
0.015469	0.005629	0.028732
		
0.016718	-3.59999999999805E-05	0.025444
		
0.020634	0.005164	0.036231
		
0.025482	0.005542	0.028592
		
0.025154	0.007927	0.045152

