0.006385	-0.003519	0.006738
		
0.003026	0.008038	0.004592
		
0.007672	-0.000902	0.015521
		
0.018793	-0.063526	0.046628
		
0.02125	-0.065094	0.04591
		
0.022104	-0.064716	0.049764
		
0.024909	-0.068224	0.054282
		
0.024149	-0.048829	0.05711

