-0.001688	0.000765	0.00663
		
-0.001241	0.018404	0.00955
		
0.002708	0.006456	0.009483
		
0.006831	-0.00314	0.006846
		
0.009788	-0.012285	0.025156
		
0.012818	-0.001134	0.031099
		
0.013781	-0.004457	0.03765

